timestamp,quote,symbol,digit
1700006402,1028.024,R_100,4
1700006403,1028.03,R_100,0
1700006404,1028.033,R_100,3
1700006405,1028.042,R_100,2
1700006406,1028.043,R_100,3
1700006407,1028.047,R_100,7
1700006408,1028.051,R_100,1
1700006409,1028.054,R_100,4
1700006410,1028.05,R_100,0
1700006411,1028.053,R_100,3
1700006412,1028.058,R_100,8
1700006413,1028.062,R_100,2
1700006414,1028.063,R_100,3
1700006415,1028.066,R_100,6
1700006416,1028.072,R_100,2
1700006417,1028.083,R_100,3
1700006418,1028.095,R_100,5
1700006419,1028.107,R_100,7
1700006420,1028.117,R_100,7
1700006421,1028.125,R_100,5
1700006422,1028.128,R_100,8
1700006423,1028.132,R_100,2
1700006424,1028.133,R_100,3
1700006425,1028.143,R_100,3
1700006426,1028.149,R_100,9
1700006427,1028.155,R_100,5
1700006428,1028.167,R_100,7
1700006429,1028.176,R_100,6
1700006430,1028.187,R_100,7
1700006431,1028.199,R_100,9
1700006432,1028.206,R_100,6
1700006433,1028.215,R_100,5
1700006434,1028.228,R_100,8
1700006435,1028.233,R_100,3
1700006436,1028.236,R_100,6
1700006437,1028.244,R_100,4
1700006438,1028.24,R_100,0
1700006439,1028.242,R_100,2
1700006440,1028.244,R_100,4
1700006441,1028.245,R_100,5
1700006442,1028.256,R_100,6
1700006443,1028.259,R_100,9
1700006444,1028.267,R_100,7
1700006445,1028.275,R_100,5
1700006446,1028.276,R_100,6
1700006447,1028.288,R_100,8
1700006448,1028.293,R_100,3
1700006449,1028.3,R_100,0
1700006450,1028.309,R_100,9
1700006451,1028.314,R_100,4
1700006452,1028.312,R_100,2
1700006453,1028.326,R_100,6
1700006454,1028.337,R_100,7
1700006455,1028.342,R_100,2
1700006456,1028.352,R_100,2
1700006457,1028.35,R_100,0
1700006458,1028.368,R_100,8
1700006459,1028.374,R_100,4
1700006460,1028.379,R_100,9
1700006461,1028.384,R_100,4
1700006462,1028.385,R_100,5
1700006463,1028.394,R_100,4
1700006464,1028.393,R_100,3
1700006465,1028.39,R_100,0
1700006466,1028.39,R_100,0
1700006467,1028.396,R_100,6
1700006468,1028.394,R_100,4
1700006469,1028.406,R_100,6
1700006470,1028.417,R_100,7
1700006471,1028.429,R_100,9
1700006472,1028.438,R_100,8
1700006473,1028.442,R_100,2
1700006474,1028.444,R_100,4
1700006475,1028.441,R_100,1
1700006476,1028.441,R_100,1
1700006477,1028.443,R_100,3
1700006478,1028.444,R_100,4
1700006479,1028.452,R_100,2
1700006480,1028.459,R_100,9
1700006481,1028.461,R_100,1
1700006482,1028.464,R_100,4
1700006483,1028.465,R_100,5
1700006484,1028.477,R_100,7
1700006485,1028.489,R_100,9
1700006486,1028.495,R_100,5
1700006487,1028.494,R_100,4
1700006488,1028.497,R_100,7
1700006489,1028.509,R_100,9
1700006490,1028.511,R_100,1
1700006491,1028.513,R_100,3
1700006492,1028.512,R_100,2
1700006493,1028.523,R_100,3
1700006494,1028.538,R_100,8
1700006495,1028.548,R_100,8
1700006496,1028.55,R_100,0
1700006497,1028.553,R_100,3
1700006498,1028.561,R_100,1
1700006499,1028.562,R_100,2
1700006500,1028.561,R_100,1
1700006501,1028.569,R_100,9
1700006502,1028.572,R_100,2
1700006503,1028.578,R_100,8
1700006504,1028.581,R_100,1
1700006505,1028.586,R_100,6
1700006506,1028.589,R_100,9
1700006507,1028.595,R_100,5
1700006508,1028.607,R_100,7
1700006509,1028.612,R_100,2
1700006510,1028.627,R_100,7
1700006511,1028.639,R_100,9
1700006512,1028.645,R_100,5
1700006513,1028.651,R_100,1
1700006514,1028.651,R_100,1
1700006515,1028.653,R_100,3
1700006516,1028.665,R_100,5
1700006517,1028.662,R_100,2
1700006518,1028.661,R_100,1
1700006519,1028.663,R_100,3
1700006520,1028.67,R_100,0
1700006521,1028.67,R_100,0
1700006522,1028.673,R_100,3
1700006523,1028.672,R_100,2
1700006524,1028.677,R_100,7
1700006525,1028.683,R_100,3
1700006526,1028.685,R_100,5
1700006527,1028.698,R_100,8
1700006528,1028.709,R_100,9
1700006529,1028.712,R_100,2
1700006530,1028.711,R_100,1
1700006531,1028.712,R_100,2
1700006532,1028.713,R_100,3
1700006533,1028.716,R_100,6
1700006534,1028.723,R_100,3
1700006535,1028.726,R_100,6
1700006536,1028.724,R_100,4
1700006537,1028.736,R_100,6
1700006538,1028.733,R_100,3
1700006539,1028.734,R_100,4
1700006540,1028.744,R_100,4
1700006541,1028.741,R_100,1
1700006542,1028.746,R_100,6
1700006543,1028.753,R_100,3
1700006544,1028.769,R_100,9
1700006545,1028.776,R_100,6
1700006546,1028.787,R_100,7
1700006547,1028.786,R_100,6
1700006548,1028.799,R_100,9
1700006549,1028.806,R_100,6
1700006550,1028.817,R_100,7
1700006551,1028.829,R_100,9
1700006552,1028.832,R_100,2
1700006553,1028.839,R_100,9
1700006554,1028.847,R_100,7
1700006555,1028.84,R_100,0
1700006556,1028.842,R_100,2
1700006557,1028.847,R_100,7
1700006558,1028.84,R_100,0
1700006559,1028.845,R_100,5
1700006560,1028.841,R_100,1
1700006561,1028.842,R_100,2
1700006562,1028.848,R_100,8
1700006563,1028.841,R_100,1
1700006564,1028.847,R_100,7
1700006565,1028.856,R_100,6
1700006566,1028.863,R_100,3
1700006567,1028.863,R_100,3
1700006568,1028.877,R_100,7
1700006569,1028.887,R_100,7
1700006570,1028.89,R_100,0
1700006571,1028.893,R_100,3
1700006572,1028.908,R_100,8
1700006573,1028.908,R_100,8
1700006574,1028.907,R_100,7
1700006575,1028.9,R_100,0
1700006576,1028.909,R_100,9
1700006577,1028.916,R_100,6
1700006578,1028.928,R_100,8
1700006579,1028.934,R_100,4
1700006580,1028.937,R_100,7
1700006581,1028.949,R_100,9
1700006582,1028.956,R_100,6
1700006583,1028.969,R_100,9
1700006584,1028.978,R_100,8
1700006585,1028.98,R_100,0
1700006586,1028.983,R_100,3
1700006587,1028.99,R_100,0
1700006588,1028.993,R_100,3
1700006589,1028.999,R_100,9
1700006590,1029.009,R_100,9
1700006591,1029.015,R_100,5
1700006592,1029.027,R_100,7
1700006593,1029.035,R_100,5
1700006594,1029.036,R_100,6
1700006595,1029.037,R_100,7
1700006596,1029.044,R_100,4
1700006597,1029.046,R_100,6
1700006598,1029.049,R_100,9
1700006599,1029.05,R_100,0
1700006600,1029.055,R_100,5
1700006601,1029.051,R_100,1
1700006602,1029.052,R_100,2
1700006603,1029.062,R_100,2
1700006604,1029.064,R_100,4
1700006605,1029.069,R_100,9
1700006606,1029.078,R_100,8
1700006607,1029.085,R_100,5
1700006608,1029.081,R_100,1
1700006609,1029.087,R_100,7
1700006610,1029.085,R_100,5
1700006611,1029.093,R_100,3
1700006612,1029.095,R_100,5
1700006613,1029.095,R_100,5
1700006614,1029.105,R_100,5
1700006615,1029.116,R_100,6
1700006616,1029.123,R_100,3
1700006617,1029.124,R_100,4
1700006618,1029.13,R_100,0
1700006619,1029.136,R_100,6
1700006620,1029.145,R_100,5
1700006621,1029.14,R_100,0
1700006622,1029.143,R_100,3
1700006623,1029.157,R_100,7
1700006624,1029.156,R_100,6
1700006625,1029.163,R_100,3
1700006626,1029.162,R_100,2
1700006627,1029.162,R_100,2
1700006628,1029.168,R_100,8
1700006629,1029.176,R_100,6
1700006630,1029.184,R_100,4
1700006631,1029.184,R_100,4
1700006632,1029.181,R_100,1
1700006633,1029.182,R_100,2
1700006634,1029.184,R_100,4
1700006635,1029.188,R_100,8
1700006636,1029.198,R_100,8
1700006637,1029.192,R_100,2
1700006638,1029.191,R_100,1
1700006639,1029.196,R_100,6
1700006640,1029.19,R_100,0
1700006641,1029.198,R_100,8
1700006642,1029.202,R_100,2
1700006643,1029.208,R_100,8
1700006644,1029.213,R_100,3
1700006645,1029.225,R_100,5
1700006646,1029.238,R_100,8
1700006647,1029.231,R_100,1
1700006648,1029.247,R_100,7
1700006649,1029.255,R_100,5
1700006650,1029.269,R_100,9
1700006651,1029.271,R_100,1
1700006652,1029.278,R_100,8
1700006653,1029.285,R_100,5
1700006654,1029.293,R_100,3
1700006655,1029.302,R_100,2
1700006656,1029.306,R_100,6
1700006657,1029.306,R_100,6
1700006658,1029.317,R_100,7
1700006659,1029.32,R_100,0
1700006660,1029.32,R_100,0
1700006661,1029.323,R_100,3
1700006662,1029.324,R_100,4
1700006663,1029.324,R_100,4
1700006664,1029.321,R_100,1
1700006665,1029.325,R_100,5
1700006666,1029.339,R_100,9
1700006667,1029.345,R_100,5
1700006668,1029.342,R_100,2
1700006669,1029.348,R_100,8
1700006670,1029.352,R_100,2
1700006671,1029.366,R_100,6
1700006672,1029.364,R_100,4
1700006673,1029.376,R_100,6
1700006674,1029.385,R_100,5
1700006675,1029.392,R_100,2
1700006676,1029.408,R_100,8
1700006677,1029.413,R_100,3
1700006678,1029.414,R_100,4
1700006679,1029.418,R_100,8
1700006680,1029.428,R_100,8
1700006681,1029.433,R_100,3
1700006682,1029.435,R_100,5
1700006683,1029.439,R_100,9
1700006684,1029.444,R_100,4
1700006685,1029.459,R_100,9
1700006686,1029.46,R_100,0
1700006687,1029.461,R_100,1
1700006688,1029.462,R_100,2
1700006689,1029.465,R_100,5
1700006690,1029.467,R_100,7
1700006691,1029.464,R_100,4
1700006692,1029.46,R_100,0
1700006693,1029.45,R_100,0
1700006694,1029.451,R_100,1
1700006695,1029.459,R_100,9
1700006696,1029.456,R_100,6
1700006697,1029.469,R_100,9
1700006698,1029.476,R_100,6
1700006699,1029.485,R_100,5
1700006700,1029.484,R_100,4
1700006701,1029.489,R_100,9
1700006702,1029.498,R_100,8
1700006703,1029.493,R_100,3
1700006704,1029.498,R_100,8
1700006705,1029.504,R_100,4
1700006706,1029.5,R_100,0
1700006707,1029.508,R_100,8
1700006708,1029.511,R_100,1
1700006709,1029.513,R_100,3
1700006710,1029.513,R_100,3
1700006711,1029.515,R_100,5
1700006712,1029.51,R_100,0
1700006713,1029.512,R_100,2
1700006714,1029.525,R_100,5
1700006715,1029.537,R_100,7
1700006716,1029.535,R_100,5
1700006717,1029.532,R_100,2
1700006718,1029.548,R_100,8
1700006719,1029.548,R_100,8
1700006720,1029.559,R_100,9
1700006721,1029.564,R_100,4
1700006722,1029.573,R_100,3
1700006723,1029.579,R_100,9
1700006724,1029.585,R_100,5
1700006725,1029.583,R_100,3
1700006726,1029.588,R_100,8
1700006727,1029.58,R_100,0
1700006728,1029.581,R_100,1
1700006729,1029.588,R_100,8
1700006730,1029.596,R_100,6
1700006731,1029.598,R_100,8
1700006732,1029.604,R_100,4
1700006733,1029.603,R_100,3
1700006734,1029.61,R_100,0
1700006735,1029.616,R_100,6
1700006736,1029.615,R_100,5
1700006737,1029.629,R_100,9
1700006738,1029.636,R_100,6
1700006739,1029.649,R_100,9
1700006740,1029.65,R_100,0
1700006741,1029.657,R_100,7
1700006742,1029.653,R_100,3
1700006743,1029.657,R_100,7
1700006744,1029.657,R_100,7
1700006745,1029.654,R_100,4
1700006746,1029.664,R_100,4
1700006747,1029.661,R_100,1
1700006748,1029.667,R_100,7
1700006749,1029.665,R_100,5
1700006750,1029.668,R_100,8
1700006751,1029.679,R_100,9
1700006752,1029.689,R_100,9
1700006753,1029.693,R_100,3
1700006754,1029.706,R_100,6
1700006755,1029.719,R_100,9
1700006756,1029.726,R_100,6
1700006757,1029.727,R_100,7
1700006758,1029.725,R_100,5
1700006759,1029.739,R_100,9
1700006760,1029.746,R_100,6
1700006761,1029.752,R_100,2
1700006762,1029.757,R_100,7
1700006763,1029.766,R_100,6
1700006764,1029.773,R_100,3
1700006765,1029.773,R_100,3
1700006766,1029.775,R_100,5
1700006767,1029.778,R_100,8
1700006768,1029.78,R_100,0
1700006769,1029.788,R_100,8
1700006770,1029.793,R_100,3
1700006771,1029.803,R_100,3
1700006772,1029.805,R_100,5
1700006773,1029.808,R_100,8
1700006774,1029.814,R_100,4
1700006775,1029.817,R_100,7
1700006776,1029.824,R_100,4
1700006777,1029.831,R_100,1
1700006778,1029.836,R_100,6
1700006779,1029.833,R_100,3
1700006780,1029.837,R_100,7
1700006781,1029.844,R_100,4
1700006782,1029.843,R_100,3
1700006783,1029.842,R_100,2
1700006784,1029.842,R_100,2
1700006785,1029.845,R_100,5
1700006786,1029.858,R_100,8
1700006787,1029.854,R_100,4
1700006788,1029.858,R_100,8
1700006789,1029.864,R_100,4
1700006790,1029.866,R_100,6
1700006791,1029.879,R_100,9
1700006792,1029.888,R_100,8
1700006793,1029.883,R_100,3
1700006794,1029.885,R_100,5
1700006795,1029.899,R_100,9
1700006796,1029.909,R_100,9
1700006797,1029.915,R_100,5
1700006798,1029.923,R_100,3
1700006799,1029.92,R_100,0
1700006800,1029.925,R_100,5
1700006801,1029.92,R_100,0
1700006802,1029.928,R_100,8
1700006803,1029.935,R_100,5
1700006804,1029.933,R_100,3
1700006805,1029.93,R_100,0
1700006806,1029.933,R_100,3
1700006807,1029.931,R_100,1
1700006808,1029.933,R_100,3
1700006809,1029.935,R_100,5
1700006810,1029.945,R_100,5
1700006811,1029.958,R_100,8
1700006812,1029.961,R_100,1
1700006813,1029.961,R_100,1
1700006814,1029.965,R_100,5
1700006815,1029.968,R_100,8
1700006816,1029.977,R_100,7
1700006817,1029.986,R_100,6
1700006818,1029.996,R_100,6
1700006819,1030.003,R_100,3
1700006820,1030.004,R_100,4
1700006821,1030.014,R_100,4
1700006822,1030.01,R_100,0
1700006823,1030.016,R_100,6
1700006824,1030.011,R_100,1
1700006825,1030.019,R_100,9
1700006826,1030.023,R_100,3
1700006827,1030.035,R_100,5
1700006828,1030.032,R_100,2
1700006829,1030.03,R_100,0
1700006830,1030.031,R_100,1
1700006831,1030.031,R_100,1
1700006832,1030.034,R_100,4
1700006833,1030.035,R_100,5
1700006834,1030.04,R_100,0
1700006835,1030.045,R_100,5
1700006836,1030.046,R_100,6
1700006837,1030.041,R_100,1
1700006838,1030.044,R_100,4
1700006839,1030.055,R_100,5
1700006840,1030.065,R_100,5
1700006841,1030.075,R_100,5
1700006842,1030.081,R_100,1
1700006843,1030.096,R_100,6
1700006844,1030.104,R_100,4
1700006845,1030.104,R_100,4
1700006846,1030.105,R_100,5
1700006847,1030.117,R_100,7
1700006848,1030.121,R_100,1
1700006849,1030.126,R_100,6
1700006850,1030.13,R_100,0
1700006851,1030.131,R_100,1
1700006852,1030.136,R_100,6
1700006853,1030.148,R_100,8
1700006854,1030.159,R_100,9
1700006855,1030.167,R_100,7
1700006856,1030.178,R_100,8
1700006857,1030.179,R_100,9
1700006858,1030.17,R_100,0
1700006859,1030.178,R_100,8
1700006860,1030.173,R_100,3
1700006861,1030.179,R_100,9
1700006862,1030.172,R_100,2
1700006863,1030.182,R_100,2
1700006864,1030.183,R_100,3
1700006865,1030.185,R_100,5
1700006866,1030.185,R_100,5
1700006867,1030.184,R_100,4
1700006868,1030.184,R_100,4
1700006869,1030.197,R_100,7
1700006870,1030.206,R_100,6
1700006871,1030.215,R_100,5
1700006872,1030.211,R_100,1
1700006873,1030.21,R_100,0
1700006874,1030.218,R_100,8
1700006875,1030.212,R_100,2
1700006876,1030.217,R_100,7
1700006877,1030.222,R_100,2
1700006878,1030.225,R_100,5
1700006879,1030.235,R_100,5
1700006880,1030.248,R_100,8
1700006881,1030.248,R_100,8
1700006882,1030.251,R_100,1
1700006883,1030.253,R_100,3
1700006884,1030.255,R_100,5
1700006885,1030.256,R_100,6
1700006886,1030.256,R_100,6
1700006887,1030.268,R_100,8
1700006888,1030.276,R_100,6
1700006889,1030.28,R_100,0
1700006890,1030.282,R_100,2
1700006891,1030.298,R_100,8
1700006892,1030.3,R_100,0
1700006893,1030.3,R_100,0
1700006894,1030.302,R_100,2
1700006895,1030.303,R_100,3
1700006896,1030.311,R_100,1
1700006897,1030.318,R_100,8
1700006898,1030.32,R_100,0
1700006899,1030.322,R_100,2
1700006900,1030.322,R_100,2
1700006901,1030.327,R_100,7
1700006902,1030.327,R_100,7
1700006903,1030.338,R_100,8
1700006904,1030.343,R_100,3
1700006905,1030.349,R_100,9
1700006906,1030.357,R_100,7
1700006907,1030.366,R_100,6
1700006908,1030.377,R_100,7
1700006909,1030.385,R_100,5
1700006910,1030.388,R_100,8
1700006911,1030.395,R_100,5
1700006912,1030.401,R_100,1
1700006913,1030.402,R_100,2
1700006914,1030.403,R_100,3
1700006915,1030.401,R_100,1
1700006916,1030.401,R_100,1
1700006917,1030.403,R_100,3
1700006918,1030.405,R_100,5
1700006919,1030.405,R_100,5
1700006920,1030.402,R_100,2
1700006921,1030.402,R_100,2
1700006922,1030.404,R_100,4
1700006923,1030.412,R_100,2
1700006924,1030.418,R_100,8
1700006925,1030.429,R_100,9
1700006926,1030.436,R_100,6
1700006927,1030.438,R_100,8
1700006928,1030.445,R_100,5
1700006929,1030.451,R_100,1
1700006930,1030.456,R_100,6
1700006931,1030.469,R_100,9
1700006932,1030.47,R_100,0
1700006933,1030.473,R_100,3
1700006934,1030.472,R_100,2
1700006935,1030.476,R_100,6
1700006936,1030.473,R_100,3
1700006937,1030.475,R_100,5
1700006938,1030.48,R_100,0
1700006939,1030.484,R_100,4
1700006940,1030.498,R_100,8
1700006941,1030.501,R_100,1
1700006942,1030.5,R_100,0
1700006943,1030.508,R_100,8
1700006944,1030.514,R_100,4
1700006945,1030.524,R_100,4
1700006946,1030.53,R_100,0
1700006947,1030.533,R_100,3
1700006948,1030.534,R_100,4
1700006949,1030.54,R_100,0
1700006950,1030.543,R_100,3
1700006951,1030.541,R_100,1
1700006952,1030.54,R_100,0
1700006953,1030.548,R_100,8
1700006954,1030.559,R_100,9
1700006955,1030.562,R_100,2
1700006956,1030.577,R_100,7
1700006957,1030.586,R_100,6
1700006958,1030.591,R_100,1
1700006959,1030.596,R_100,6
1700006960,1030.603,R_100,3
1700006961,1030.619,R_100,9
1700006962,1030.622,R_100,2
1700006963,1030.632,R_100,2
1700006964,1030.634,R_100,4
1700006965,1030.634,R_100,4
1700006966,1030.632,R_100,2
1700006967,1030.649,R_100,9
1700006968,1030.657,R_100,7
1700006969,1030.665,R_100,5
1700006970,1030.666,R_100,6
1700006971,1030.669,R_100,9
1700006972,1030.674,R_100,4
1700006973,1030.68,R_100,0
1700006974,1030.688,R_100,8
1700006975,1030.69,R_100,0
1700006976,1030.698,R_100,8
1700006977,1030.694,R_100,4
1700006978,1030.707,R_100,7
1700006979,1030.715,R_100,5
1700006980,1030.726,R_100,6
1700006981,1030.734,R_100,4
1700006982,1030.738,R_100,8
1700006983,1030.747,R_100,7
1700006984,1030.751,R_100,1
1700006985,1030.759,R_100,9
1700006986,1030.761,R_100,1
1700006987,1030.764,R_100,4
1700006988,1030.769,R_100,9
1700006989,1030.77,R_100,0
1700006990,1030.771,R_100,1
1700006991,1030.779,R_100,9
1700006992,1030.781,R_100,1
1700006993,1030.797,R_100,7
1700006994,1030.792,R_100,2
1700006995,1030.799,R_100,9
1700006996,1030.801,R_100,1
1700006997,1030.801,R_100,1
1700006998,1030.808,R_100,8
1700006999,1030.81,R_100,0
1700007000,1030.819,R_100,9
1700007001,1030.827,R_100,7
1700007002,1030.835,R_100,5
1700007003,1030.839,R_100,9
1700007004,1030.843,R_100,3
1700007005,1030.848,R_100,8
1700007006,1030.858,R_100,8
1700007007,1030.866,R_100,6
1700007008,1030.878,R_100,8
1700007009,1030.882,R_100,2
1700007010,1030.89,R_100,0
1700007011,1030.893,R_100,3
1700007012,1030.899,R_100,9
1700007013,1030.901,R_100,1
1700007014,1030.901,R_100,1
1700007015,1030.908,R_100,8
1700007016,1030.911,R_100,1
1700007017,1030.911,R_100,1
1700007018,1030.91,R_100,0
1700007019,1030.909,R_100,9
1700007020,1030.9,R_100,0
1700007021,1030.902,R_100,2
1700007022,1030.906,R_100,6
1700007023,1030.903,R_100,3
1700007024,1030.909,R_100,9
1700007025,1030.905,R_100,5
1700007026,1030.9,R_100,0
1700007027,1030.903,R_100,3
1700007028,1030.908,R_100,8
1700007029,1030.907,R_100,7
1700007030,1030.91,R_100,0
1700007031,1030.918,R_100,8
1700007032,1030.926,R_100,6
1700007033,1030.926,R_100,6
1700007034,1030.921,R_100,1
1700007035,1030.928,R_100,8
1700007036,1030.923,R_100,3
1700007037,1030.929,R_100,9
1700007038,1030.936,R_100,6
1700007039,1030.947,R_100,7
1700007040,1030.952,R_100,2
1700007041,1030.95,R_100,0
1700007042,1030.95,R_100,0
1700007043,1030.959,R_100,9
1700007044,1030.964,R_100,4
1700007045,1030.979,R_100,9
1700007046,1030.981,R_100,1
1700007047,1030.983,R_100,3
1700007048,1030.982,R_100,2
1700007049,1030.989,R_100,9
1700007050,1030.999,R_100,9
1700007051,1031.004,R_100,4
1700007052,1031.003,R_100,3
1700007053,1031.001,R_100,1
1700007054,1031.001,R_100,1
1700007055,1031.009,R_100,9
1700007056,1031.018,R_100,8
1700007057,1031.013,R_100,3
1700007058,1031.026,R_100,6
1700007059,1031.039,R_100,9
1700007060,1031.047,R_100,7
1700007061,1031.04,R_100,0
1700007062,1031.04,R_100,0
1700007063,1031.047,R_100,7
1700007064,1031.056,R_100,6
1700007065,1031.052,R_100,2
1700007066,1031.064,R_100,4
1700007067,1031.075,R_100,5
1700007068,1031.085,R_100,5
1700007069,1031.097,R_100,7
1700007070,1031.106,R_100,6
1700007071,1031.11,R_100,0
1700007072,1031.112,R_100,2
1700007073,1031.126,R_100,6
1700007074,1031.12,R_100,0
1700007075,1031.123,R_100,3
1700007076,1031.127,R_100,7
1700007077,1031.126,R_100,6
1700007078,1031.122,R_100,2
1700007079,1031.126,R_100,6
1700007080,1031.136,R_100,6
1700007081,1031.145,R_100,5
1700007082,1031.143,R_100,3
1700007083,1031.146,R_100,6
1700007084,1031.154,R_100,4
1700007085,1031.163,R_100,3
1700007086,1031.162,R_100,2
1700007087,1031.175,R_100,5
1700007088,1031.175,R_100,5
1700007089,1031.176,R_100,6
1700007090,1031.172,R_100,2
1700007091,1031.173,R_100,3
1700007092,1031.177,R_100,7
1700007093,1031.187,R_100,7
1700007094,1031.186,R_100,6
1700007095,1031.181,R_100,1
1700007096,1031.189,R_100,9
1700007097,1031.198,R_100,8
1700007098,1031.2,R_100,0
1700007099,1031.201,R_100,1
1700007100,1031.2,R_100,0
1700007101,1031.206,R_100,6
1700007102,1031.208,R_100,8
1700007103,1031.213,R_100,3
1700007104,1031.228,R_100,8
1700007105,1031.231,R_100,1
1700007106,1031.233,R_100,3
1700007107,1031.23,R_100,0
1700007108,1031.237,R_100,7
1700007109,1031.237,R_100,7
1700007110,1031.235,R_100,5
1700007111,1031.243,R_100,3
1700007112,1031.254,R_100,4
1700007113,1031.263,R_100,3
1700007114,1031.264,R_100,4
1700007115,1031.268,R_100,8
1700007116,1031.275,R_100,5
1700007117,1031.283,R_100,3
1700007118,1031.29,R_100,0
1700007119,1031.294,R_100,4
1700007120,1031.3,R_100,0
1700007121,1031.308,R_100,8
1700007122,1031.313,R_100,3
1700007123,1031.32,R_100,0
1700007124,1031.327,R_100,7
1700007125,1031.339,R_100,9
1700007126,1031.34,R_100,0
1700007127,1031.343,R_100,3
1700007128,1031.346,R_100,6
1700007129,1031.347,R_100,7
1700007130,1031.34,R_100,0
1700007131,1031.341,R_100,1
1700007132,1031.344,R_100,4
1700007133,1031.358,R_100,8
1700007134,1031.363,R_100,3
1700007135,1031.369,R_100,9
1700007136,1031.377,R_100,7
1700007137,1031.381,R_100,1
1700007138,1031.382,R_100,2
1700007139,1031.38,R_100,0
1700007140,1031.383,R_100,3
1700007141,1031.387,R_100,7
1700007142,1031.382,R_100,2
1700007143,1031.383,R_100,3
1700007144,1031.395,R_100,5
1700007145,1031.393,R_100,3
1700007146,1031.402,R_100,2
1700007147,1031.403,R_100,3
1700007148,1031.411,R_100,1
1700007149,1031.412,R_100,2
1700007150,1031.426,R_100,6
1700007151,1031.434,R_100,4
1700007152,1031.434,R_100,4
1700007153,1031.443,R_100,3
1700007154,1031.451,R_100,1
1700007155,1031.456,R_100,6
1700007156,1031.466,R_100,6
1700007157,1031.468,R_100,8
1700007158,1031.472,R_100,2
1700007159,1031.479,R_100,9
1700007160,1031.487,R_100,7
1700007161,1031.49,R_100,0
1700007162,1031.499,R_100,9
1700007163,1031.503,R_100,3
1700007164,1031.517,R_100,7
1700007165,1031.52,R_100,0
1700007166,1031.522,R_100,2
1700007167,1031.52,R_100,0
1700007168,1031.528,R_100,8
1700007169,1031.535,R_100,5
1700007170,1031.545,R_100,5
1700007171,1031.546,R_100,6
1700007172,1031.559,R_100,9
1700007173,1031.563,R_100,3
1700007174,1031.56,R_100,0
1700007175,1031.565,R_100,5
1700007176,1031.562,R_100,2
1700007177,1031.56,R_100,0
1700007178,1031.565,R_100,5
1700007179,1031.576,R_100,6
1700007180,1031.587,R_100,7
1700007181,1031.597,R_100,7
1700007182,1031.605,R_100,5
1700007183,1031.618,R_100,8
1700007184,1031.629,R_100,9
1700007185,1031.639,R_100,9
1700007186,1031.646,R_100,6
1700007187,1031.658,R_100,8
1700007188,1031.665,R_100,5
1700007189,1031.668,R_100,8
1700007190,1031.669,R_100,9
1700007191,1031.679,R_100,9
1700007192,1031.683,R_100,3
1700007193,1031.685,R_100,5
1700007194,1031.683,R_100,3
1700007195,1031.684,R_100,4
1700007196,1031.696,R_100,6
1700007197,1031.69,R_100,0
1700007198,1031.695,R_100,5
1700007199,1031.704,R_100,4
1700007200,1031.712,R_100,2
1700007201,1031.717,R_100,7
1700007202,1031.723,R_100,3
1700007203,1031.731,R_100,1
1700007204,1031.737,R_100,7
1700007205,1031.736,R_100,6
1700007206,1031.732,R_100,2
1700007207,1031.737,R_100,7
1700007208,1031.745,R_100,5
1700007209,1031.754,R_100,4
1700007210,1031.756,R_100,6
1700007211,1031.758,R_100,8
1700007212,1031.76,R_100,0
1700007213,1031.768,R_100,8
1700007214,1031.777,R_100,7
1700007215,1031.771,R_100,1
1700007216,1031.779,R_100,9
1700007217,1031.783,R_100,3
1700007218,1031.795,R_100,5
1700007219,1031.802,R_100,2
1700007220,1031.807,R_100,7
1700007221,1031.804,R_100,4
1700007222,1031.813,R_100,3
1700007223,1031.829,R_100,9
1700007224,1031.839,R_100,9
1700007225,1031.848,R_100,8
1700007226,1031.852,R_100,2
1700007227,1031.852,R_100,2
1700007228,1031.854,R_100,4
1700007229,1031.866,R_100,6
1700007230,1031.869,R_100,9
1700007231,1031.87,R_100,0
1700007232,1031.874,R_100,4
1700007233,1031.87,R_100,0
1700007234,1031.875,R_100,5
1700007235,1031.888,R_100,8
1700007236,1031.896,R_100,6
1700007237,1031.901,R_100,1
1700007238,1031.901,R_100,1
1700007239,1031.905,R_100,5
1700007240,1031.903,R_100,3
1700007241,1031.901,R_100,1
1700007242,1031.907,R_100,7
1700007243,1031.902,R_100,2
1700007244,1031.904,R_100,4
1700007245,1031.901,R_100,1
1700007246,1031.904,R_100,4
1700007247,1031.918,R_100,8
1700007248,1031.929,R_100,9
1700007249,1031.935,R_100,5
1700007250,1031.931,R_100,1
1700007251,1031.939,R_100,9
1700007252,1031.948,R_100,8
1700007253,1031.955,R_100,5
1700007254,1031.968,R_100,8
1700007255,1031.972,R_100,2
1700007256,1031.977,R_100,7
1700007257,1031.972,R_100,2
1700007258,1031.977,R_100,7
1700007259,1031.988,R_100,8
1700007260,1031.995,R_100,5
1700007261,1031.991,R_100,1
1700007262,1031.99,R_100,0
1700007263,1031.997,R_100,7
1700007264,1032.003,R_100,3
1700007265,1032.008,R_100,8
1700007266,1032.011,R_100,1
1700007267,1032.014,R_100,4
1700007268,1032.017,R_100,7
1700007269,1032.024,R_100,4
1700007270,1032.034,R_100,4
1700007271,1032.039,R_100,9
1700007272,1032.042,R_100,2
1700007273,1032.045,R_100,5
1700007274,1032.053,R_100,3
1700007275,1032.055,R_100,5
